LAIKA1,778.29,29.79,2170.63,-0.72,0.05,-1.07,844,-284,14952,0.05,-0.02,0.91,0.00,0.00,0.00,
LAIKA1,778.89,41.09,2164.42,-0.77,-0.06,-0.87,824,-248,15144,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.92,41.10,2164.13,-0.92,0.02,-0.88,892,-240,15028,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.87,41.11,2164.68,-0.84,-0.18,-1.05,812,-236,14976,0.05,-0.01,0.91,0.00,0.00,0.00,
LAIKA1,778.89,41.13,2164.41,-0.83,-0.08,-0.73,848,-224,15044,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.14,2164.27,-0.82,0.08,-1.01,788,-180,15128,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.89,41.15,2164.48,-0.88,-0.01,-0.70,812,-256,15096,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.70,40.96,2166.39,-1.00,0.06,-0.95,836,-228,14724,0.05,-0.01,0.90,0.00,0.00,0.00,
LAIKA1,778.73,40.99,2166.11,-0.89,0.00,-0.85,768,-204,15284,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.83,41.02,2165.06,-0.71,-0.08,-0.81,824,-128,15156,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.87,41.06,2164.67,-0.75,-0.09,-0.98,740,-156,15168,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.91,41.10,2164.21,-0.68,0.16,-0.86,896,-256,15236,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.92,41.11,2164.18,-0.88,0.20,-0.74,668,-248,15144,0.04,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.92,41.12,2164.19,-0.76,-0.01,-0.82,808,-172,15036,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.14,2164.28,-0.74,-0.02,-0.90,744,-204,15068,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.20,2164.28,-0.91,0.02,-0.95,800,-128,15204,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.90,41.20,2164.34,-0.55,-0.15,-0.80,816,-164,15188,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.92,41.19,2164.10,-0.66,-0.04,-0.95,856,-204,15148,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.90,41.23,2164.36,-0.82,0.11,-0.86,820,-308,15100,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.95,41.04,2166.35,-0.72,0.08,-1.02,848,-240,15196,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.74,41.06,2166.02,-0.70,0.11,-0.97,768,-308,15104,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.79,41.06,2165.48,-0.73,0.08,-0.85,832,-100,15112,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.85,41.13,2164.91,-0.69,0.03,-0.87,800,-276,15112,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.89,41.14,2164.42,-0.88,0.08,-1.03,752,-168,15136,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.15,2164.22,-0.79,-0.02,-0.82,780,-284,15068,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.88,41.15,2164.52,-0.72,-0.01,-0.91,876,-340,14984,0.05,-0.02,0.91,0.00,0.00,0.00,
LAIKA1,778.92,41.17,2164.13,-0.90,0.31,-0.82,860,-128,15008,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.18,2164.25,-0.95,0.12,-0.83,816,-172,15024,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.20,2164.24,-0.88,0.03,-0.81,728,-240,14968,0.04,-0.01,0.91,0.00,0.00,0.00,
LAIKA1,778.92,41.20,2164.14,-0.83,0.00,-0.82,780,-152,15008,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.22,2164.24,-0.95,0.08,-0.92,792,-276,14840,0.05,-0.02,0.91,0.00,0.00,0.00,
LAIKA1,778.88,41.23,2164.56,-0.98,0.02,-1.02,884,-296,15120,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.72,41.02,2166.20,-0.86,-0.01,-0.76,776,-276,15136,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.75,41.05,2165.94,-0.61,0.37,-1.03,896,-220,14904,0.05,-0.01,0.91,0.00,0.00,0.00,
LAIKA1,778.81,41.09,2165.27,-0.83,-0.23,-1.01,1060,-272,15072,0.06,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.85,41.12,2164.82,-0.76,0.05,-1.02,760,-192,15136,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.88,41.16,2164.56,-0.60,0.07,-0.89,764,-204,15000,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.90,41.17,2164.36,-0.77,0.04,-0.87,688,-240,15192,0.04,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.90,41.18,2164.36,-0.78,-0.15,-0.98,728,-260,15128,0.04,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.93,41.19,2164.07,-0.82,-0.05,-1.04,792,-248,15180,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.89,41.19,2164.44,-0.91,0.00,-0.85,748,-304,15148,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.21,2164.27,-0.75,-0.08,-0.98,772,-212,15348,0.05,-0.01,0.94,0.00,0.00,0.00,
LAIKA1,778.89,41.23,2164.47,-0.93,-0.05,-0.84,872,-276,15104,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.24,2164.29,-0.72,-0.10,-0.96,700,-312,15212,0.04,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.70,41.05,2166.36,-0.90,0.09,-0.88,716,-196,15284,0.04,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.78,41.08,2165.55,-0.92,0.08,-1.04,856,-196,15052,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.81,41.13,2165.30,-0.63,-0.10,-0.85,760,-268,15112,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.86,41.15,2164.76,-0.71,-0.06,-0.66,876,-280,15132,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.87,41.18,2164.69,-0.69,0.17,-0.94,804,-284,15088,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.20,2164.27,-0.89,0.29,-0.77,760,-268,15060,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.21,2164.20,-0.78,-0.08,-1.02,748,-184,15152,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.92,41.21,2164.16,-0.76,-0.08,-0.85,844,-200,15108,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.23,2164.25,-0.94,0.22,-0.88,776,-308,15028,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.92,41.25,2164.17,-0.86,-0.08,-0.76,844,-292,15080,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.90,41.25,2164.37,-0.86,-0.01,-1.11,844,-284,15144,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.93,41.27,2164.02,-0.59,0.00,-0.92,788,-228,15156,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.73,41.08,2166.11,-0.90,-0.05,-0.94,824,-216,15140,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.78,41.11,2165.53,-0.78,0.03,-0.99,644,-192,15228,0.04,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.86,41.15,2164.76,-0.86,-0.02,-0.73,944,-196,15112,0.06,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.89,41.18,2164.43,-0.95,0.08,-0.82,748,-248,15032,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.89,41.21,2164.41,-0.90,-0.01,-0.99,800,-228,15148,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.90,41.22,2164.35,-0.85,0.08,-0.71,852,-196,15160,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.92,41.24,2164.18,-0.71,0.16,-0.89,788,-260,15168,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.92,41.24,2164.19,-0.85,-0.15,-0.79,704,-124,15260,0.04,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.92,41.25,2164.11,-0.62,0.13,-1.02,772,-236,15208,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.91,41.26,2164.25,-0.98,0.03,-0.77,780,-224,15176,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.89,41.27,2164.49,-0.85,0.01,-0.95,828,-276,15124,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.89,41.28,2164.46,-0.73,-0.05,-0.92,768,-184,15228,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.72,41.09,2166.24,-0.82,0.04,-0.83,856,-240,15132,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.78,41.13,2165.62,-0.89,0.05,-0.86,792,-176,15240,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.83,41.17,2165.12,-1.05,0.39,-0.90,824,-268,15304,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.86,41.19,2164.76,-0.70,-0.20,-0.93,740,-316,15236,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.88,41.22,2164.58,-0.90,0.03,-0.91,736,-204,15236,0.04,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.90,41.24,2164.35,-0.86,0.14,-0.90,888,-216,15192,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.91,41.25,2164.22,-0.84,0.00,-0.82,764,-200,15144,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.27,2164.29,-0.88,-0.06,-1.14,776,-256,15116,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.90,41.28,2164.32,-0.56,-0.02,-1.06,808,-236,15320,0.05,-0.01,0.94,0.00,0.00,0.00,
LAIKA1,778.90,41.28,2164.32,-0.82,0.06,-0.82,780,-132,14948,0.05,-0.01,0.91,0.00,0.00,0.00,
LAIKA1,778.92,41.30,2164.17,-0.69,0.02,-0.90,744,-196,14928,0.05,-0.01,0.91,0.00,0.00,0.00,
LAIKA1,778.90,41.30,2164.37,-0.73,0.01,-0.89,820,-256,15196,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.97,41.11,2166.08,-0.85,-0.11,-0.93,800,-348,15012,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.77,41.15,2165.64,-0.72,0.00,-0.98,736,-336,15256,0.04,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.81,41.18,2165.27,-0.74,-0.06,-1.08,900,-248,15156,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.85,41.22,2164.87,-0.79,0.14,-0.86,744,-112,15112,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.90,41.29,2164.35,-0.98,-0.02,-0.75,852,-256,14992,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.90,41.29,2164.30,-0.84,-0.11,-1.07,788,-296,15052,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.92,41.30,2164.19,-0.72,-0.04,-0.73,808,-280,15100,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.92,41.31,2164.12,-0.82,-0.04,-0.77,804,-284,15128,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.93,41.31,2164.05,-0.73,0.06,-0.92,720,-268,14984,0.04,-0.02,0.91,0.00,0.00,0.00,
LAIKA1,778.93,41.33,2164.08,-0.85,0.02,-0.93,848,-216,15308,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.93,41.37,2164.00,-0.90,-0.06,-0.74,836,-236,15072,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.39,2164.28,-1.21,-0.15,-1.07,796,-264,15244,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.74,41.16,2165.97,-0.81,0.12,-0.79,1036,-292,14924,0.06,-0.02,0.91,0.00,0.00,0.00,
LAIKA1,778.79,41.18,2165.43,-0.56,0.19,-0.95,776,-228,15288,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.82,41.21,2165.12,-0.90,-0.20,-0.79,736,-184,15080,0.04,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.88,41.23,2164.60,-0.66,-0.06,-0.99,820,-244,15128,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.89,41.27,2164.42,-0.87,-0.06,-0.77,812,-260,15040,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.93,41.28,2164.02,-0.73,0.08,-0.74,796,-224,15100,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.29,2164.21,-0.73,0.07,-1.10,840,-256,15024,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.30,2164.23,-0.63,-0.07,-0.85,852,-124,14904,0.05,-0.01,0.91,0.00,0.00,0.00,
LAIKA1,778.92,41.31,2164.13,-0.75,-0.16,-0.85,700,-392,15128,0.04,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.89,41.34,2164.42,-0.99,-0.24,-0.92,700,-228,15480,0.04,-0.01,0.94,0.00,0.00,0.00,
LAIKA1,778.91,41.34,2164.21,-0.89,0.28,-0.99,812,-200,14644,0.05,-0.01,0.89,0.00,0.00,0.00,
LAIKA1,778.90,41.35,2164.32,-0.69,0.05,-0.97,728,-264,15032,0.04,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.73,41.16,2166.05,-0.81,0.11,-0.94,840,-200,15212,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.77,41.18,2165.66,-0.85,0.01,-0.91,800,-260,15240,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.83,41.22,2165.10,-0.58,-0.03,-0.84,888,-184,15304,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.89,41.25,2164.49,-0.83,-0.05,-0.82,784,-344,15172,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.89,41.28,2164.46,-0.88,0.05,-0.90,808,-312,15068,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.89,41.28,2164.45,-0.85,0.02,-0.85,784,-208,15136,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.92,41.29,2164.14,-0.85,-0.02,-0.86,908,-244,15160,0.06,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.91,41.32,2164.28,-0.81,-0.05,-0.72,784,-248,15240,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.91,41.33,2164.28,-0.69,0.00,-0.84,792,-272,15168,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.89,41.34,2164.41,-0.84,-0.03,-0.79,784,-304,15104,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.89,41.34,2164.44,-0.72,0.02,-0.87,768,-268,15120,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.90,41.35,2164.36,-0.87,0.03,-0.95,872,-248,15248,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.74,41.17,2166.04,-0.74,0.15,-0.79,764,-244,14968,0.05,-0.01,0.91,0.00,0.00,0.00,
LAIKA1,778.78,41.20,2165.54,-0.86,0.21,-0.82,800,-512,15144,0.05,-0.03,0.92,0.00,0.00,0.00,
LAIKA1,778.85,41.23,2164.90,-0.74,-0.01,-0.92,748,-204,15188,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.86,41.26,2164.72,-0.84,-0.07,-0.89,788,-284,15196,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.90,41.29,2164.33,-0.71,-0.01,-0.93,864,-240,15172,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.92,41.30,2164.09,-0.82,-0.05,-0.95,808,-272,15184,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.91,41.31,2164.24,-0.79,0.02,-0.85,704,-328,15136,0.04,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.93,41.32,2164.02,-0.74,0.01,-1.02,788,-308,15144,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.33,2164.23,-0.73,0.02,-0.99,812,-268,15104,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.90,41.35,2164.34,-0.84,0.05,-1.03,804,-256,15096,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.37,2164.21,-0.92,-0.11,-1.05,676,-364,15176,0.04,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.92,41.37,2164.17,-0.85,0.02,-0.97,812,-216,15088,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.76,41.19,2165.84,-0.79,0.14,-0.80,652,-204,15112,0.04,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.77,41.21,2165.68,-0.92,0.10,-0.92,772,-304,15220,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.82,41.24,2165.18,-0.71,0.11,-0.77,800,-156,15240,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.84,41.27,2165.01,-0.76,-0.01,-0.85,752,-240,15292,0.05,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.91,41.30,2164.22,-0.87,-0.12,-0.95,844,-152,15560,0.05,-0.01,0.95,0.00,0.00,0.00,
LAIKA1,778.90,41.32,2164.37,-0.98,-0.02,-0.83,836,-312,15164,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.91,41.32,2164.20,-0.68,-0.05,-0.81,812,-268,15244,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.93,41.34,2164.03,-0.66,0.13,-0.92,668,-244,15204,0.04,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.93,41.35,2164.00,-0.79,-0.03,-0.79,856,-300,15136,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.36,2164.29,-0.70,0.08,-0.91,788,-188,15036,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.92,41.38,2164.14,-0.92,0.05,-0.97,728,-248,15108,0.04,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.38,2164.26,-0.85,-0.12,-1.04,796,-128,15084,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.72,41.19,2166.21,-1.05,0.05,-0.83,840,-280,15156,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.79,41.23,2165.46,-0.87,-0.14,-0.92,784,-188,15124,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.84,41.25,2164.99,-0.69,0.03,-1.02,736,-308,15156,0.04,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.90,41.28,2164.32,-0.72,-0.08,-0.95,764,-256,15176,0.05,-0.02,0.93,0.00,0.00,0.00,
LAIKA1,778.89,41.31,2164.44,-0.91,0.11,-0.94,704,-260,15024,0.04,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.94,41.32,2163.98,-0.79,-0.37,-1.21,1168,-284,14920,0.07,-0.02,0.91,0.00,0.00,0.00,
LAIKA1,778.93,41.33,2164.08,-0.81,0.03,-1.06,796,-272,15024,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.93,41.35,2164.03,-0.85,0.11,-0.82,836,-236,15104,0.05,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.92,41.36,2164.10,-0.70,0.05,-0.91,656,-164,15136,0.04,-0.01,0.92,0.00,0.00,0.00,
LAIKA1,778.93,41.37,2164.05,-0.73,0.04,-0.76,724,-256,15148,0.04,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.91,41.37,2164.22,-0.63,0.00,-0.96,688,-144,15172,0.04,-0.01,0.93,0.00,0.00,0.00,
LAIKA1,778.91,41.38,2164.23,-0.79,0.08,-1.02,808,-256,15048,0.05,-0.02,0.92,0.00,0.00,0.00,
LAIKA1,778.89,41.19,2166.19,-0.84,-0.22,-0.69,760,-204,15192,0.05,-0.01,0.93,0.00,0.00,0.00,
